transaction_id,account_id,destino_id,tipo,valor,data_hora,canal,cliente,cpf,agencia,saldo_inicial,status_conta,perfil_risco_cliente,limite_diario,motivo,status_processamento,impacto_financeiro,valor_acima_limite,conta_invalida,conta_bloqueada,horario_sensivel,duplicada,risk_score,nivel_risco
TRX0000787,ACC00063,,DEPOSITO,528.4,2026-03-23T20:38:37,APP,Rafael Ribeiro,834.489.975-59,3560.0,3383.18,ATIVA,BAIXO,22863.02,APROVADA,APROVADA,528.4,False,False,False,False,False,8.9,BAIXO
TRX0000788,ACC00072,ACC00064,PIX,458.52,2026-03-25T02:26:37,CAIXA,Rafael Pereira,990.378.135-71,6406.0,11211.54,ATIVA,BAIXO,3335.55,APROVADA,APROVADA,458.52,False,False,False,True,False,22.33,BAIXO
TRX0000789,ACC00063,ACC00108,PIX,343.86,2026-03-16T23:34:37,APP,Rafael Ribeiro,834.489.975-59,3560.0,3383.18,ATIVA,BAIXO,22863.02,APROVADA,APROVADA,343.86,False,False,False,False,False,0.12,BAIXO
TRX0000790,ACC00022,ACC00004,TED,353.95,2026-03-07T09:35:37,APP,Marcos Lima,091.519.784-46,8062.0,4836.97,ATIVA,MEDIO,20225.2,APROVADA,APROVADA,353.95,False,False,False,False,False,12.52,BAIXO
TRX0000791,ACC00029,,SAQUE,78.18,2026-04-14T17:19:37,APP,Diego Ferreira,014.414.623-35,4297.0,2708.98,ATIVA,MEDIO,8476.6,APROVADA,APROVADA,78.18,False,False,False,False,False,18.12,BAIXO
TRX0000792,ACC00037,,SAQUE,509.77,2026-03-13T11:16:37,APP,Marcos Silva,429.434.035-97,8030.0,1020.97,ENCERRADA,MEDIO,8171.85,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,45.71,MEDIO
TRX0000793,ACC00099,ACC00071,PIX,932.04,2026-04-19T19:34:37,INTERNET_BANKING,Rafael Souza,389.907.972-71,5324.0,1054.07,ATIVA,BAIXO,8299.02,APROVADA,APROVADA,932.04,False,False,False,False,False,3.85,BAIXO
TRX0000794,ACC00074,ACC00100,PIX,680.51,2026-04-29T21:59:37,APP,Natalia Costa,660.175.192-09,1149.0,18357.71,ATIVA,BAIXO,22586.6,APROVADA,APROVADA,680.51,False,False,False,False,False,0.4,BAIXO
TRX0000795,ACC00047,ACC00097,TED,432.31,2026-05-19T00:45:37,CAIXA,Gabriela Martins,010.088.800-25,4006.0,2757.82,ATIVA,MEDIO,1845.05,APROVADA,APROVADA,432.31,False,False,False,True,False,32.75,MEDIO
TRX0000796,ACC00093,,SAQUE,687.93,2026-03-30T15:36:37,APP,Isabela Gomes,510.698.509-42,9031.0,2772.88,ATIVA,BAIXO,23767.09,APROVADA,APROVADA,687.93,False,False,False,False,False,8.21,BAIXO
TRX0000797,ACC00014,,BOLETO,1771.12,2026-03-30T05:56:37,APP,Carla Pereira,548.293.558-42,1194.0,9503.18,BLOQUEADA,BAIXO,14519.85,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,True,False,44.89,MEDIO
TRX0000798,ACC00039,,SAQUE,204.48,2026-04-17T03:02:37,APP,Natalia Dias,092.690.001-08,6452.0,1133.62,ATIVA,MEDIO,2844.95,APROVADA,APROVADA,204.48,False,False,False,True,False,26.7,BAIXO
TRX0000799,ACC00045,ACC00012,PIX,1538.11,2026-05-19T06:31:37,APP,Henrique Martins,120.535.575-65,6871.0,6356.63,ATIVA,BAIXO,11638.33,APROVADA,APROVADA,1538.11,False,False,False,False,False,1.56,BAIXO
TRX0000800,ACC00016,,SAQUE,371.7,2026-03-23T14:31:37,APP,Isabela Gomes,384.893.296-26,5634.0,3509.8,BLOQUEADA,BAIXO,2555.4,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,37.89,MEDIO
TRX0000801,ACC00095,ACC00045,TED,1404.05,2026-05-10T15:01:37,CAIXA,Henrique Martins,218.036.167-63,1177.0,1198.31,ATIVA,MEDIO,21724.81,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,23.31,BAIXO
TRX0000802,ACC00079,,BOLETO,103.1,2026-04-23T20:25:37,INTERNET_BANKING,Bruno Rocha,675.795.417-96,8789.0,1627.97,ATIVA,BAIXO,18974.61,APROVADA,APROVADA,103.1,False,False,False,False,False,8.63,BAIXO
TRX0000803,ACC00101,ACC00027,PIX,4401.59,2026-05-01T04:48:37,CAIXA,Diego Costa,676.113.492-19,2385.0,11933.58,ATIVA,ALTO,24549.3,APROVADA,APROVADA,4401.59,False,False,False,True,False,45.92,MEDIO
TRX0000804,ACC00073,,BOLETO,947.6,2026-05-05T02:14:37,INTERNET_BANKING,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,True,False,47.98,MEDIO
TRX0000805,ACC00022,ACC00091,PIX,442.58,2026-03-14T00:25:37,CAIXA,Marcos Lima,091.519.784-46,8062.0,4836.97,ATIVA,MEDIO,20225.2,APROVADA,APROVADA,442.58,False,False,False,True,False,30.26,MEDIO
TRX0000806,ACC00074,ACC00110,PIX,350.51,2026-05-25T12:21:37,APP,Natalia Costa,660.175.192-09,1149.0,18357.71,ATIVA,BAIXO,22586.6,APROVADA,APROVADA,350.51,False,False,False,False,False,0.17,BAIXO
TRX0000807,ACC00116,,DEPOSITO,575.24,2026-05-25T01:27:37,INTERNET_BANKING,Isabela Martins,299.383.754-16,3889.0,6351.03,ATIVA,MEDIO,15349.28,APROVADA,APROVADA,575.24,False,False,False,True,False,31.4,MEDIO
TRX0000808,ACC00097,ACC00118,PIX,541.72,2026-05-21T01:24:37,APP,Natalia Teixeira,567.236.037-95,4596.0,2320.82,ATIVA,BAIXO,22065.03,APROVADA,APROVADA,541.72,False,False,False,True,False,10.29,BAIXO
TRX0000809,ACC00036,ACC00017,PIX,379.95,2026-04-11T00:11:37,APP,Larissa Teixeira,078.941.288-61,2097.0,15426.3,ATIVA,BAIXO,12176.47,APROVADA,APROVADA,379.95,False,False,False,True,False,10.08,BAIXO
TRX0000810,ACC00017,ACC00092,PIX,2108.51,2026-04-23T00:25:37,INTERNET_BANKING,Elisa Lima,991.807.882-81,5669.0,11794.65,ATIVA,BAIXO,10280.96,APROVADA,APROVADA,2108.51,False,False,False,True,False,17.19,BAIXO
TRX0000811,ACC00032,ACC00087,PIX,922.74,2026-03-24T10:11:37,ATM,Rafael Teixeira,184.547.979-90,3280.0,1218.16,ATIVA,BAIXO,5525.35,APROVADA,APROVADA,922.74,False,False,False,False,False,8.12,BAIXO
TRX0000812,ACC00019,ACC00035,PIX,2083.32,2026-04-07T08:48:37,ATM,Ana Dias,239.739.454-19,1125.0,12922.61,ATIVA,BAIXO,4363.06,APROVADA,APROVADA,2083.32,False,False,False,False,False,11.76,BAIXO
TRX0000813,ACC00049,,CARTAO,235.19,2026-04-15T09:01:37,APP,Natalia Rocha,177.396.306-27,5725.0,6644.16,ATIVA,MEDIO,24744.63,APROVADA,APROVADA,235.19,False,False,False,False,False,12.72,BAIXO
TRX0000814,ACC00099,ACC00066,PIX,564.45,2026-04-14T13:20:37,APP,Rafael Souza,389.907.972-71,5324.0,1054.07,ATIVA,BAIXO,8299.02,APROVADA,APROVADA,564.45,False,False,False,False,False,0.31,BAIXO
TRX0000815,ACC00089,ACC00048,PIX,827.82,2026-05-09T23:20:37,CAIXA,Carla Ferreira,803.119.039-60,5184.0,4724.06,ATIVA,BAIXO,24732.19,APROVADA,APROVADA,827.82,False,False,False,False,False,11.77,BAIXO
TRX0000816,ACC00063,,BOLETO,183.23,2026-04-30T21:10:37,INTERNET_BANKING,Rafael Ribeiro,834.489.975-59,3560.0,3383.18,ATIVA,BAIXO,22863.02,APROVADA,APROVADA,183.23,False,False,False,False,False,7.64,BAIXO
TRX0000817,ACC00109,,SAQUE,392.48,2026-04-01T15:25:37,APP,Carla Souza,999.841.624-69,3601.0,937.68,ATIVA,BAIXO,20970.85,APROVADA,APROVADA,392.48,False,False,False,False,False,7.97,BAIXO
TRX0000818,ACC00082,,BOLETO,116.8,2026-03-20T22:47:37,INTERNET_BANKING,Diego Barbosa,475.832.429-14,5697.0,2150.84,ATIVA,BAIXO,12815.05,APROVADA,APROVADA,116.8,False,False,False,False,False,8.26,BAIXO
TRX0000819,ACC00102,ACC00028,PIX,652.44,2026-03-31T21:39:37,ATM,Larissa Barbosa,915.722.482-64,2006.0,907.54,ATIVA,BAIXO,14476.35,APROVADA,APROVADA,652.44,False,False,False,False,False,7.56,BAIXO
TRX0000820,ACC00106,ACC00035,TED,965.58,2026-04-17T17:43:37,ATM,Otavio Santos,003.678.310-10,8746.0,1628.17,ATIVA,MEDIO,3679.77,APROVADA,APROVADA,965.58,False,False,False,False,False,22.45,BAIXO
TRX0000821,ACC00037,ACC00074,TED,125.8,2026-04-03T04:44:37,APP,Marcos Silva,429.434.035-97,8030.0,1020.97,ENCERRADA,MEDIO,8171.85,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,True,False,54.8,MEDIO
TRX0000822,ACC00110,,BOLETO,140.28,2026-04-22T15:27:37,INTERNET_BANKING,Felipe Rocha,405.096.346-22,4767.0,3373.26,ATIVA,BAIXO,10556.18,APROVADA,APROVADA,140.28,False,False,False,False,False,8.07,BAIXO
TRX0000823,ACC00098,,DEPOSITO,91.23,2026-05-08T17:31:37,APP,Rafael Pereira,341.988.338-57,5407.0,3990.75,ATIVA,BAIXO,22947.79,APROVADA,APROVADA,91.23,False,False,False,False,False,10.45,BAIXO
TRX0000824,ACC00108,,DEPOSITO,1071.69,2026-03-11T06:27:37,INTERNET_BANKING,Rafael Barbosa,703.111.080-36,9912.0,4653.53,ATIVA,BAIXO,10733.58,APROVADA,APROVADA,1071.69,False,False,False,False,False,14.48,BAIXO
TRX0000825,ACC00021,ACC00001,PIX,1193.21,2026-04-03T14:36:37,ATM,Rafael Ferreira,145.639.529-94,1223.0,4528.96,ATIVA,BAIXO,4797.98,APROVADA,APROVADA,1193.21,False,False,False,False,False,8.48,BAIXO
TRX0000826,ACC00055,,CARTAO,178.28,2026-05-19T18:36:37,ATM,Carla Rocha,567.986.849-76,9129.0,416.16,ENCERRADA,MEDIO,21869.83,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,51.37,MEDIO
TRX0000827,ACC00113,ACC00021,PIX,2009.12,2026-04-30T08:56:37,APP,Gabriela Dias,145.101.681-33,4246.0,1649.85,ATIVA,BAIXO,15846.4,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,2.83,BAIXO
TRX0000828,ACC00113,,CARTAO,1155.09,2026-04-17T00:39:37,APP,Gabriela Dias,145.101.681-33,4246.0,1649.85,ATIVA,BAIXO,15846.4,APROVADA,APROVADA,1155.09,False,False,False,True,False,15.0,BAIXO
TRX0000829,ACC00011,ACC00116,TED,1080.58,2026-03-15T23:47:37,INTERNET_BANKING,Carla Martins,727.385.514-80,7825.0,2260.76,ATIVA,BAIXO,15226.3,APROVADA,APROVADA,1080.58,False,False,False,False,False,11.23,BAIXO
TRX0000830,ACC00007,,SAQUE,4040.93,2026-03-06T05:53:37,APP,Bruno Oliveira,736.034.922-49,8679.0,1312.96,ATIVA,BAIXO,8399.45,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,24.51,BAIXO
TRX0000831,ACC00097,,CARTAO,153.78,2026-03-27T17:49:37,APP,Natalia Teixeira,567.236.037-95,4596.0,2320.82,ATIVA,BAIXO,22065.03,APROVADA,APROVADA,153.78,False,False,False,False,False,5.67,BAIXO
TRX0000832,ACCX72496,ACC00010,TED,480.58,2026-05-12T09:25:37,APP,,,,,,,,CONTA_INEXISTENTE,REJEITADA,0.0,True,True,False,False,False,94.93,ALTO
TRX0000833,ACC00029,ACC00057,PIX,473.57,2026-03-03T11:46:37,INTERNET_BANKING,Diego Ferreira,014.414.623-35,4297.0,2708.98,ATIVA,MEDIO,8476.6,APROVADA,APROVADA,473.57,False,False,False,False,False,10.89,BAIXO
TRX0000834,ACC00105,,CARTAO,50907.78,2026-05-30T14:46:37,INTERNET_BANKING,Carla Martins,282.158.903-13,5804.0,1495.53,ATIVA,BAIXO,11753.44,SALDO_INSUFICIENTE,REJEITADA,0.0,True,False,False,False,False,53.29,MEDIO
TRX0000835,ACC00017,,CARTAO,997.53,2026-05-13T21:20:37,APP,Elisa Lima,991.807.882-81,5669.0,11794.65,ATIVA,BAIXO,10280.96,APROVADA,APROVADA,997.53,False,False,False,False,False,4.16,BAIXO
TRX0000836,ACC00094,,BOLETO,251.88,2026-05-22T13:54:37,APP,Marcos Gomes,773.485.175-57,9162.0,7641.72,ATIVA,BAIXO,11091.68,APROVADA,APROVADA,251.88,False,False,False,False,False,3.25,BAIXO
TRX0000837,ACC00113,,SAQUE,3293.76,2026-03-09T19:06:37,ATM,Gabriela Dias,145.101.681-33,4246.0,1649.85,ATIVA,BAIXO,15846.4,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,20.73,BAIXO
TRX0000838,ACC00097,,BOLETO,635.01,2026-05-27T21:52:37,APP,Natalia Teixeira,567.236.037-95,4596.0,2320.82,ATIVA,BAIXO,22065.03,APROVADA,APROVADA,635.01,False,False,False,False,False,2.91,BAIXO
TRX0000839,ACC00019,ACC00073,TED,2548.74,2026-04-24T23:02:37,INTERNET_BANKING,Ana Dias,239.739.454-19,1125.0,12922.61,ATIVA,BAIXO,4363.06,APROVADA,APROVADA,2548.74,False,False,False,False,False,14.76,BAIXO
TRX0000840,ACC00057,,CARTAO,10864.88,2026-05-29T22:29:37,APP,Ana Barbosa,205.794.898-43,9800.0,5789.89,ATIVA,BAIXO,14553.35,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,17.77,BAIXO
TRX0000841,ACC00020,ACC00079,PIX,297.08,2026-03-31T18:57:37,APP,Elisa Oliveira,967.541.880-70,7650.0,3742.72,ATIVA,ALTO,10843.09,APROVADA,APROVADA,297.08,False,False,False,False,False,18.04,BAIXO
TRX0000842,ACC00111,,BOLETO,473.09,2026-05-06T10:25:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,32.67,MEDIO
TRX0000843,ACC00097,ACC00094,PIX,220.09,2026-03-23T04:59:37,APP,Natalia Teixeira,567.236.037-95,4596.0,2320.82,ATIVA,BAIXO,22065.03,APROVADA,APROVADA,220.09,False,False,False,True,False,10.34,BAIXO
TRX0000844,ACC00055,ACC00018,TED,1043.77,2026-04-24T14:52:37,CAIXA,Carla Rocha,567.986.849-76,9129.0,416.16,ENCERRADA,MEDIO,21869.83,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,52.83,MEDIO
TRX0000845,ACC00083,ACC00071,PIX,645.8,2026-03-12T12:44:37,APP,Bruno Teixeira,266.481.221-23,7882.0,3550.4,BLOQUEADA,ALTO,24585.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,48.33,MEDIO
TRX0000846,ACC00093,,BOLETO,462.94,2026-04-29T04:15:37,APP,Isabela Gomes,510.698.509-42,9031.0,2772.88,ATIVA,BAIXO,23767.09,APROVADA,APROVADA,462.94,False,False,False,True,False,12.57,BAIXO
TRX0000847,ACC00004,,CARTAO,148.53,2026-05-18T01:11:37,APP,Patricia Gomes,047.141.643-25,7027.0,7107.66,ATIVA,MEDIO,8840.62,APROVADA,APROVADA,148.53,False,False,False,True,False,23.7,BAIXO
TRX0000848,ACC00027,,SAQUE,1380.54,2026-03-24T07:22:37,APP,Elisa Almeida,039.581.081-04,9322.0,757.39,ATIVA,MEDIO,24519.91,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,18.31,BAIXO
TRX0000849,ACC00051,ACC00007,PIX,1093.27,2026-05-20T06:15:37,INTERNET_BANKING,Elisa Costa,299.062.121-49,6277.0,422.07,ATIVA,BAIXO,21324.33,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,4.61,BAIXO
TRX0000850,ACC00102,,BOLETO,978.49,2026-04-17T19:02:37,ATM,Larissa Barbosa,915.722.482-64,2006.0,907.54,ATIVA,BAIXO,14476.35,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,12.01,BAIXO
TRX0000851,ACC00031,,BOLETO,2391.18,2026-05-09T09:49:37,APP,Carla Rocha,025.658.919-66,1855.0,18743.11,ATIVA,ALTO,4729.09,APROVADA,APROVADA,2391.18,False,False,False,False,False,24.66,BAIXO
TRX0000852,ACC00114,ACC00047,PIX,713.21,2026-05-23T14:06:37,ATM,Gabriela Dias,880.960.710-14,6575.0,1241.63,ATIVA,MEDIO,20765.51,APROVADA,APROVADA,713.21,False,False,False,False,False,15.69,BAIXO
TRX0000853,ACC00017,,DEPOSITO,1050.45,2026-05-14T11:06:37,INTERNET_BANKING,Elisa Lima,991.807.882-81,5669.0,11794.65,ATIVA,BAIXO,10280.96,APROVADA,APROVADA,1050.45,False,False,False,False,False,14.48,BAIXO
TRX0000854,ACC00047,,CARTAO,495.42,2026-05-02T16:45:37,APP,Gabriela Martins,010.088.800-25,4006.0,2757.82,ATIVA,MEDIO,1845.05,APROVADA,APROVADA,495.42,False,False,False,False,False,11.73,BAIXO
TRX0000855,ACC00099,,DEPOSITO,898.93,2026-04-26T11:04:37,INTERNET_BANKING,Rafael Souza,389.907.972-71,5324.0,1054.07,ATIVA,BAIXO,8299.02,APROVADA,APROVADA,898.93,False,False,False,False,False,14.28,BAIXO
TRX0000856,ACC00034,ACC00119,PIX,1133.83,2026-05-31T16:54:37,APP,Marcos Barbosa,467.497.267-37,9084.0,4496.08,ATIVA,BAIXO,8889.34,APROVADA,APROVADA,1133.83,False,False,False,False,False,0.99,BAIXO
TRX0000857,ACC00102,ACC00037,PIX,1538.16,2026-05-17T16:05:37,INTERNET_BANKING,Larissa Barbosa,915.722.482-64,2006.0,907.54,ATIVA,BAIXO,14476.35,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,5.92,BAIXO
TRX0000858,ACC00065,,BOLETO,1033.58,2026-03-17T05:27:37,APP,Elisa Santos,576.484.995-62,8330.0,2319.81,ATIVA,BAIXO,14711.01,APROVADA,APROVADA,1033.58,False,False,False,True,False,13.77,BAIXO
TRX0000859,ACC00011,ACC00069,PIX,194.4,2026-03-22T19:53:37,INTERNET_BANKING,Carla Martins,727.385.514-80,7825.0,2260.76,ATIVA,BAIXO,15226.3,APROVADA,APROVADA,194.4,False,False,False,False,False,3.81,BAIXO
TRX0000860,ACC00036,ACC00011,PIX,524.92,2026-04-11T15:13:37,ATM,Larissa Teixeira,078.941.288-61,2097.0,15426.3,ATIVA,BAIXO,12176.47,APROVADA,APROVADA,524.92,False,False,False,False,False,7.4,BAIXO
TRX0000861,ACC00027,,DEPOSITO,643.96,2026-04-01T13:59:37,INTERNET_BANKING,Elisa Almeida,039.581.081-04,9322.0,757.39,ATIVA,MEDIO,24519.91,APROVADA,APROVADA,643.96,False,False,False,False,False,21.53,BAIXO
TRX0000862,ACC00051,ACC00098,PIX,2590.47,2026-04-23T18:54:37,INTERNET_BANKING,Elisa Costa,299.062.121-49,6277.0,422.07,ATIVA,BAIXO,21324.33,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,9.11,BAIXO
TRX0000863,ACC00088,,BOLETO,816.34,2026-04-16T18:22:37,INTERNET_BANKING,Henrique Oliveira,358.431.311-90,5337.0,16037.01,ATIVA,BAIXO,6381.36,APROVADA,APROVADA,816.34,False,False,False,False,False,7.66,BAIXO
TRX0000864,ACC00094,,CARTAO,369.87,2026-05-11T10:46:37,CAIXA,Marcos Gomes,773.485.175-57,9162.0,7641.72,ATIVA,BAIXO,11091.68,APROVADA,APROVADA,369.87,False,False,False,False,False,15.67,BAIXO
TRX0000865,ACC00012,ACC00015,TED,2139.65,2026-04-24T10:53:37,CAIXA,Bruno Ribeiro,607.470.141-36,2300.0,13588.41,ATIVA,BAIXO,23240.32,APROVADA,APROVADA,2139.65,False,False,False,False,False,16.52,BAIXO
TRX0000866,ACC00078,,BOLETO,4411.85,2026-03-06T21:51:37,INTERNET_BANKING,Felipe Teixeira,216.198.992-23,5227.0,681.53,ATIVA,BAIXO,13649.96,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,14.54,BAIXO
TRX0000867,ACC00095,ACC00002,TED,271.93,2026-05-03T15:12:37,INTERNET_BANKING,Henrique Martins,218.036.167-63,1177.0,1198.31,ATIVA,MEDIO,21724.81,APROVADA,APROVADA,271.93,False,False,False,False,False,18.12,BAIXO
TRX0000868,ACCX75065,,BOLETO,656.5,2026-05-14T08:24:37,INTERNET_BANKING,,,,,,,,CONTA_INEXISTENTE,REJEITADA,0.0,True,True,False,False,False,97.17,ALTO
TRX0000869,ACC00101,,CARTAO,778.34,2026-03-07T01:30:37,INTERNET_BANKING,Diego Costa,676.113.492-19,2385.0,11933.58,ATIVA,ALTO,24549.3,APROVADA,APROVADA,778.34,False,False,False,True,False,36.58,MEDIO
TRX0000870,ACC00017,,BOLETO,366.47,2026-03-26T09:07:37,CAIXA,Elisa Lima,991.807.882-81,5669.0,11794.65,ATIVA,BAIXO,10280.96,APROVADA,APROVADA,366.47,False,False,False,False,False,14.94,BAIXO
TRX0000871,ACC00114,ACC00116,TED,449.83,2026-03-29T23:24:37,APP,Gabriela Dias,880.960.710-14,6575.0,1241.63,ATIVA,MEDIO,20765.51,APROVADA,APROVADA,449.83,False,False,False,False,False,12.93,BAIXO
TRX0000872,ACC00104,ACC00068,PIX,350.38,2026-05-17T21:49:37,CAIXA,Carla Lima,203.673.376-89,8390.0,11768.82,ATIVA,MEDIO,20332.65,APROVADA,APROVADA,350.38,False,False,False,False,False,20.57,BAIXO
TRX0000873,ACC00092,ACC00081,PIX,1280.66,2026-05-14T10:58:37,INTERNET_BANKING,Gabriela Costa,764.319.634-77,5149.0,2512.16,ATIVA,BAIXO,23826.44,APROVADA,APROVADA,1280.66,False,False,False,False,False,5.27,BAIXO
TRX0000874,ACC00059,ACC00008,PIX,7026.18,2026-04-29T13:11:37,ATM,Marcos Rocha,383.092.162-84,1040.0,4637.92,ATIVA,BAIXO,10931.86,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,16.0,BAIXO
TRX0000875,ACC00073,ACC00021,PIX,1386.79,2026-03-12T02:01:37,ATM,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,True,False,49.24,MEDIO
TRX0000876,ACC00014,ACC00087,PIX,301.2,2026-05-02T00:48:37,APP,Carla Pereira,548.293.558-42,1194.0,9503.18,BLOQUEADA,BAIXO,14519.85,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,True,False,40.04,MEDIO
TRX0000877,ACC00030,,DEPOSITO,2640.23,2026-03-15T11:09:37,INTERNET_BANKING,Natalia Teixeira,698.473.459-84,6872.0,7670.9,ATIVA,BAIXO,8271.66,APROVADA,APROVADA,2640.23,False,False,False,False,False,17.33,BAIXO
TRX0000878,ACC00111,,BOLETO,577.34,2026-05-11T12:49:37,ATM,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,41.4,MEDIO
TRX0000879,ACC00050,,BOLETO,8145.5,2026-03-11T07:24:37,APP,Rafael Oliveira,288.961.548-33,1720.0,4098.34,ATIVA,BAIXO,5040.81,SALDO_INSUFICIENTE,REJEITADA,0.0,True,False,False,False,False,45.78,MEDIO
TRX0000880,ACC00110,ACC00103,PIX,592.97,2026-05-08T20:04:37,INTERNET_BANKING,Felipe Rocha,405.096.346-22,4767.0,3373.26,ATIVA,BAIXO,10556.18,APROVADA,APROVADA,592.97,False,False,False,False,False,3.28,BAIXO
TRX0000881,ACC00095,,BOLETO,1291.0,2026-04-06T21:15:37,APP,Henrique Martins,218.036.167-63,1177.0,1198.31,ATIVA,MEDIO,21724.81,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,12.25,BAIXO
TRX0000882,ACC00054,,DEPOSITO,146.99,2026-04-11T01:07:37,INTERNET_BANKING,Larissa Ribeiro,310.331.206-96,5033.0,4312.08,ATIVA,BAIXO,8033.52,APROVADA,APROVADA,146.99,False,False,False,True,False,24.25,BAIXO
TRX0000883,ACC00010,ACC00016,TED,3376.8,2026-03-13T05:14:37,APP,Felipe Teixeira,394.642.792-72,7451.0,1571.43,ATIVA,BAIXO,22711.16,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,21.68,BAIXO
TRX0000884,ACC00116,ACC00029,PIX,1217.36,2026-05-29T16:28:37,INTERNET_BANKING,Isabela Martins,299.383.754-16,3889.0,6351.03,ATIVA,MEDIO,15349.28,APROVADA,APROVADA,1217.36,False,False,False,False,False,12.98,BAIXO
TRX0000885,ACC00006,ACC00009,PIX,171.15,2026-03-23T08:09:37,INTERNET_BANKING,Elisa Santos,545.501.214-66,5239.0,800.64,ATIVA,BAIXO,14509.12,APROVADA,APROVADA,171.15,False,False,False,False,False,3.93,BAIXO
TRX0000886,ACC00111,ACC00109,PIX,376.26,2026-03-19T21:15:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,30.08,MEDIO
TRX0000887,ACC00012,,DEPOSITO,187.36,2026-03-03T12:56:37,APP,Bruno Ribeiro,607.470.141-36,2300.0,13588.41,ATIVA,BAIXO,23240.32,APROVADA,APROVADA,187.36,False,False,False,False,False,9.7,BAIXO
TRX0000888,ACC00038,,CARTAO,509.3,2026-03-24T07:56:37,APP,Natalia Silva,016.906.166-06,9072.0,5866.76,ATIVA,BAIXO,19754.05,APROVADA,APROVADA,509.3,False,False,False,False,False,3.84,BAIXO
TRX0000889,ACC00032,ACC00076,PIX,228.06,2026-03-26T05:44:37,INTERNET_BANKING,Rafael Teixeira,184.547.979-90,3280.0,1218.16,ATIVA,BAIXO,5525.35,APROVADA,APROVADA,228.06,False,False,False,True,False,13.41,BAIXO
TRX0000890,ACC00099,,BOLETO,382.11,2026-03-13T08:14:37,APP,Rafael Souza,389.907.972-71,5324.0,1054.07,ATIVA,BAIXO,8299.02,APROVADA,APROVADA,382.11,False,False,False,False,False,2.87,BAIXO
TRX0000891,ACC00098,ACC00020,PIX,890.88,2026-05-30T18:53:37,CAIXA,Rafael Pereira,341.988.338-57,5407.0,3990.75,ATIVA,BAIXO,22947.79,APROVADA,APROVADA,890.88,False,False,False,False,False,11.96,BAIXO
TRX0000892,ACC00004,ACC00045,PIX,10409.91,2026-03-07T00:05:37,APP,Patricia Gomes,047.141.643-25,7027.0,7107.66,ATIVA,MEDIO,8840.62,SALDO_INSUFICIENTE,REJEITADA,0.0,True,False,False,True,False,61.93,ALTO
TRX0000893,ACC00089,,SAQUE,266.71,2026-04-30T03:11:37,APP,Carla Ferreira,803.119.039-60,5184.0,4724.06,ATIVA,BAIXO,24732.19,APROVADA,APROVADA,266.71,False,False,False,True,False,18.46,BAIXO
